위치,일시,현재발전출력,수평일사량1,수평일사량2,경사일사량1,경사일사량2,외기온도1,외기온도2,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C)
A,2018-04-21,225.89574098104424,40.698184027692655,218.13607305485016,54.44117809920964,210.60571735594948,9.245230795954184,0.9415136115054366,1.8,1018.8,80.0,10.6
A,2018-04-22,107.89204856062769,290.5472622138127,209.75303225617424,253.4456810698327,43.009372708889934,5.446985734945493,9.026297197554621,6.4,1017.2,85.0,11.4
A,2018-04-23,52.721276447242836,316.0993403869271,438.5404087638991,171.05656770874143,291.93660020817754,6.758468837236041,0.9613766243190943,10.0,1013.8,90.0,9.7
A,2018-04-24,246.50460148173505,155.7912851481655,403.28566446729894,424.8694386800209,470.8704763589073,2.255649191183455,2.7434550656698082,5.6,1012.0,80.0,9.5
A,2018-04-25,144.78397563970952,226.0341803609715,173.21690850413523,356.02470859846204,404.62961499517337,4.858810668505702,3.707384808170963,2.3,1014.4,80.0,9.3
A,2018-04-26,14.509269295830585,70.14475691171796,333.60907572548444,51.11466296482929,156.68241814137144,2.0374987483311613,10.661912887624542,3.0,1014.8,84.0,9.3
A,2018-04-27,20.590898649744858,273.50569287530755,126.58591029475478,74.39407003367222,281.50239467750845,8.491670038851062,4.857459747037117,2.1,1015.1,88.0,9.0
A,2018-04-28,330.1275250405263,381.81457078603034,340.9795177493951,194.711420064528,291.14783153625433,5.863726621291887,9.03666341157606,2.8,1017.4,86.0,8.7
A,2018-04-29,313.6606559417921,65.0350810582833,42.344084080683245,312.2875981394746,236.57151838022565,4.6317736534779606,8.05935340610772,3.8,1014.1,86.0,8.9
A,2018-04-30,271.9508948772617,244.83001062042877,428.54509855027294,151.78702494047755,240.91809316809278,8.011985639908039,10.349540484333426,1.9,1014.9,91.0,11.1
A,2017-04-01,185.2496459079443,397.61437398772136,52.212102557387354,22.840249593254715,140.8224035704788,9.683774769608553,2.9087760229513218,2.8,1017.0,91.0,7.3
A,2017-04-02,279.92949636368195,119.71066121320219,123.6334708343455,92.00004981404823,481.0694538002859,2.916623242262831,10.378053898218834,2.6,1019.4,93.0,7.7
A,2017-04-03,299.0689919611079,288.5281222250537,181.31682365155828,411.0410864267703,262.7182573743473,5.143399149963405,6.113986088493879,3.9,1023.0,95.0,7.2
A,2017-04-04,306.0468196233638,44.43309450465255,142.5457036966925,170.62936919308564,195.71651448439482,2.822301951666786,1.174941340386294,3.0,1023.9,84.0,8.5
A,2017-04-05,306.32806818146423,15.762385753080402,202.4411039025051,30.822157569050646,296.164456444845,6.494537944092346,1.474786379971893,5.7,1016.0,83.0,9.5
A,2017-04-06,404.4581955933427,140.65519762510178,376.11814143486953,234.77775559119738,148.03742770170683,4.177475494991899,6.33809755210046,4.1,1012.9,98.0,8.3
A,2017-04-07,328.1136165438999,150.44778588613616,457.2951949433789,40.70661651964984,6.663263249688946,2.480152390692766,6.347520100239152,1.4,1015.0,98.0,8.4
A,2017-04-08,247.6227448982856,154.27613322957842,25.679317258223694,309.9386768019733,68.6279340825158,3.6157296694954018,8.425128016059228,2.9,1014.0,98.0,7.0
A,2017-04-09,383.16922712596806,186.88055286953,213.35110942659176,324.59977601192,89.63382194656862,6.103313555793125,0.3661274087449297,3.7,1014.0,79.0,10.8
A,2017-04-10,371.3682088468907,401.7179315911581,351.2759365010615,257.8185199671958,268.96406397786734,11.425123058210843,11.692474922059326,5.0,1012.0,60.0,11.0
A,2017-04-11,210.18688098718252,101.69836942670062,347.2593604725923,122.3324034756882,352.2752971934129,6.732640903941547,9.168871192606067,6.2,1007.7,75.0,9.7
A,2017-04-12,241.80178085105746,311.2982294522886,162.43295129995954,228.41831966986052,437.0644323059982,8.921371946522566,0.7162399049661647,5.2,1016.1,69.0,9.4
A,2017-04-13,396.51075240998784,185.7669325420609,301.77578790722123,408.9513860289382,180.07047431966717,8.91070921716305,9.211378970890543,4.3,1016.5,93.0,8.9
A,2017-04-14,184.58774200737454,180.5214083749477,439.45068896131687,381.77489709519233,136.33189423295522,4.403933631395965,3.8486557192457536,8.4,1011.5,83.0,10.2
A,2017-04-15,7.671161426038182,11.453013554648898,405.8627506679369,138.45436263336688,84.88438916160278,9.627003434483969,8.701326512498571,3.3,1013.9,98.0,10.3
A,2017-04-16,398.12003162933496,126.37897119883029,191.43977092427528,408.49598178362277,420.82469564526684,11.719192228346445,11.66996422355926,2.2,1015.1,98.0,9.0
A,2017-04-17,175.28887800298168,239.4044245348836,287.082168292627,24.250320027080747,60.70382686044808,2.4251512069457193,0.6168955817565231,3.1,1003.0,96.0,11.0
A,2017-04-18,351.9593138539145,255.36039232071786,88.95716088103406,26.73618363591574,442.36748432939044,10.380631395125828,10.048363802053167,6.1,999.9,96.0,9.8
A,2017-04-19,109.91347559620958,177.80815056277683,247.70239863509948,430.2456148555503,96.4250925137395,1.627022353307592,3.194414594672918,4.1,1011.0,85.0,9.7
A,2017-04-20,113.99312993606934,363.7588748389135,57.417904073961516,416.6641622299045,331.2875421475476,7.662232930873926,11.46883943724823,2.4,1013.1,84.0,10.3
A,2017-04-21,272.96114636097303,129.96803007950894,50.096495422087656,30.938090623574205,23.5768164585303,0.322988685289774,8.181712022409265,2.0,1011.9,90.0,9.1
A,2017-04-22,338.3265011562712,383.6049607946592,277.7376956275107,112.47860532011629,355.6114161361293,7.136040168177454,2.5034596126312056,2.9,1013.7,84.0,9.6
A,2017-04-23,394.8667485915284,7.757804074837143,317.41606768183624,351.5003143203655,200.8107550803418,10.77849653032694,1.9853593683670507,3.3,1017.2,77.0,9.8
A,2017-04-24,164.82534821112083,403.73381206404065,189.9374591507274,442.73371689939046,458.8061036540924,6.221752801062789,9.85852916011608,5.1,1018.4,75.0,10.7
A,2017-04-25,105.09095183206875,323.51038846297905,326.6816946963255,188.4522330915155,120.0728010646235,0.7572598391628983,9.899011745434562,3.3,1018.8,86.0,10.2
A,2017-04-26,414.5209996150427,284.98868228858817,277.3024348784875,330.91296253132174,432.7020878905016,6.799171921914695,7.972660939877843,4.1,1017.3,78.0,10.1
A,2017-04-27,322.5873147028885,299.4540452723553,88.35766676836055,385.836674429301,479.6080505180266,2.927727192837633,4.157321443169453,4.1,1012.5,82.0,10.1
A,2017-04-28,375.18808820324284,130.89784307293937,120.06143712622061,104.55142911517623,73.34049076902583,7.08892101086277,7.998356401448378,4.9,1005.4,81.0,10.8
A,2017-04-29,382.48003936789786,226.57673766943725,265.74403161007285,371.7918347718694,275.8522272491115,10.939334521477965,9.831900008790862,4.8,1006.5,81.0,11.0
A,2017-04-30,253.4661762664945,166.8687757506606,216.697355115107,444.8839504123469,7.461105427173863,7.099923161713657,3.9828479209113095,4.8,1007.3,90.0,10.8
A,2016-04-01,33.63197673126614,133.05854433487093,354.3506896576244,306.95823293839703,298.62417055115856,4.021683073660317,1.0937932620619417,1.5,1016.1,79.0,8.1
A,2016-04-02,172.83285504712876,315.7742840459049,1.8259897687541482,387.69221889235746,368.22383037775404,5.069076368742158,11.207020321242192,2.6,1018.7,87.0,8.5
A,2016-04-03,116.67441671294382,253.29723016550778,451.5750828349827,50.82085580748325,404.93115805069993,6.433099699763289,5.775885577201661,2.5,1018.7,89.0,8.0
A,2016-04-04,377.2615156425401,123.78699336275139,283.39721790441973,395.3684387730526,126.77415538499268,5.789554638378519,11.344703908745942,4.1,1014.4,78.0,8.0
A,2016-04-05,153.2949905602504,66.58993005669078,141.1299874937537,17.912051472819822,373.78295376940594,7.999822900820453,2.5878840346287326,3.3,1017.2,82.0,7.9
A,2016-04-06,34.24742787560915,345.91890802293216,268.502340865791,150.85490034779528,186.96040790420076,6.244332607014693,2.4525375634950892,2.4,1015.8,81.0,8.7
A,2016-04-07,42.4118454323665,256.3888276923354,97.30314536799483,14.480649710319543,210.9229547533936,4.171583522111143,3.788878052953043,4.2,1010.0,95.0,8.7
A,2016-04-08,90.96488186352131,392.8845359014342,232.97492643702304,337.8768166841545,361.4813560936732,7.413435745849566,2.9277740765133915,4.7,1016.1,95.0,6.5
A,2016-04-09,399.44360334239815,388.9005672647035,1.0148890799116927,71.72850249812721,81.445910139939,3.383913717373559,11.94558790437366,4.2,1014.5,95.0,7.4
A,2016-04-10,209.48890983773205,315.94209516260617,87.35061021093397,137.21715384374704,260.73672463866814,9.534293696201336,6.672377650581784,2.7,1014.1,95.0,8.1
A,2016-04-11,365.4802337625293,11.140726523784203,336.2191234071448,197.0366674472823,192.3585465264351,2.8467583749897964,6.701534639729476,3.9,1019.2,82.0,8.1
A,2016-04-12,248.93194419438422,295.79866777859075,173.84751566597498,323.0379021101918,360.6303975024562,2.1133397675061114,9.763790753972412,2.5,1015.4,86.0,9.0
A,2016-04-13,85.54940607646374,101.97198418172857,206.2426437077695,150.91515990256528,123.7177374983426,0.4662678143358983,0.1301039015476135,1.3,1007.4,86.0,8.5
A,2016-04-14,121.58637860153131,345.42315663743824,424.2792752083852,175.53664237500593,240.61734791359427,7.98132586530995,8.838512870459518,2.4,1013.7,86.0,7.3
A,2016-04-15,215.19412547705213,194.55927191646663,21.116182505026217,250.0786931655191,288.54669157063233,7.263098277735604,7.6159964671209375,2.7,1019.1,86.0,6.8
A,2016-04-16,99.65775144252122,352.6823511934871,188.34861760968815,147.79937235964178,222.35838896187713,9.240637853545397,1.7374807730937514,5.9,1006.5,83.0,11.3
A,2016-04-17,16.80421165415993,85.06764978889012,131.3348255376974,227.07075616302512,175.34825480008445,7.90539103287613,9.303253571852965,9.4,1005.3,88.0,9.0
A,2016-04-18,349.8444348661491,252.2137987304045,188.4023168173043,3.8515169571180765,428.62072832203233,8.238792114211076,11.242196891366314,5.5,1014.7,89.0,9.0
A,2016-04-19,172.01162415110622,355.73902706888447,370.2324054623314,287.20360879500424,103.99337264653617,0.4089415358535182,2.1096801095903897,2.5,1023.2,93.0,8.7
A,2016-04-20,314.7014123546704,320.9586985405866,191.2514578235867,278.8902827598632,86.43039919664018,6.223921870416958,8.702464825184519,4.4,1018.5,86.0,10.6
A,2016-04-21,247.02961431036866,362.69051938480794,277.31605913468024,254.1777960752356,484.40124856845193,7.103578935066545,10.412070568730174,4.3,1006.4,86.0,10.3
A,2016-04-22,19.911606412006936,66.29403977049782,297.37384999885467,38.996173532464994,190.51000746207202,10.028475567400953,6.911637816120684,4.5,1009.6,86.0,9.0
A,2016-04-23,52.91438657475159,398.0534343225958,455.48153489911414,423.2545816644171,481.5678125120831,10.7617818378771,3.704755399790252,2.0,1014.5,86.0,8.8
A,2016-04-24,136.41164441567216,221.23251618738928,457.83162488714345,429.2314954519626,480.5896168930271,7.491611161678966,0.34009898136696576,1.6,1015.9,82.0,10.5
A,2016-04-25,407.1579404631332,275.05891317244937,28.10988127652814,274.0598126812335,127.44934991261631,10.182558130239666,8.293974547669636,1.3,1018.4,78.0,11.4
A,2016-04-26,193.67242415706792,137.3361219043072,135.7095395835386,415.9940813294797,293.7726387965578,1.3989232689558813,12.050426477514515,2.2,1015.1,84.0,12.2
A,2016-04-27,215.45742466536882,302.0089592949494,63.29783740945129,296.42049445576976,285.4747225192009,4.266915783494337,2.8056177222952803,3.7,1009.3,72.0,12.4
A,2016-04-28,252.72182611572396,301.6846766072229,6.439235481581525,291.93603676673115,114.54132239551397,4.212433286985793,0.9340465208748192,1.7,1008.1,83.0,11.6
A,2016-04-29,338.5226205905802,21.91468207754373,135.6335356115683,88.30908913424307,404.64011264344174,3.0296968425282453,0.7202128100080858,2.8,1012.3,95.0,10.4
A,2016-04-30,260.611738114473,304.12154198000286,137.73791316513663,292.20013514890917,430.2040648883636,4.971256675013782,12.036093605004702,8.2,1011.0,81.0,11.5
A,2021-05-01,372.57014682677016,331.1316500276505,335.32147518214396,342.4517607977745,358.0190625493729,6.936937675344078,6.77395428269535,6.8,1006.9,85.0,9.8
A,2021-05-02,403.0398597811314,369.36121259755157,407.3446610507483,391.2828987639883,435.2959335466868,7.977982932871038,7.4910337874658,3.8,1017.2,89.0,10.1
A,2021-05-03,408.36386170572723,384.16809551394175,416.8213089987824,409.9443039186256,444.74230356772665,8.354816524260634,7.846771127623386,3.0,1019.0,93.0,9.8
A,2021-05-04,99.10088292174869,97.67927287323306,109.7752201493338,96.98770224884105,110.79492070372143,9.63287936110441,9.801406909893085,6.0,1009.2,94.0,11.8
A,2021-05-05,305.2587257115428,305.86829197697523,372.1250939438015,335.78296155792077,406.16327563554165,8.99594305272688,8.668060897421022,6.0,1013.5,87.0,11.2
A,2021-05-06,297.41597599119007,360.8323224256095,361.862270634024,385.59208922834125,391.3144164226673,9.49257029491256,10.492412870796166,6.0,1015.2,77.0,12.0
A,2021-05-07,309.102375957514,313.4600338567387,311.7135193821283,306.3383418181477,326.94749731586467,9.18309101451527,9.401713701986498,7.8,1006.6,81.0,12.1
A,2021-05-08,408.58836473669885,398.1943902642262,393.3968250463459,421.1499548499161,414.1949681988302,9.407224350555769,9.469509356489805,8.1,1004.5,83.0,11.9
A,2021-05-09,419.8938702113243,297.46426794805177,381.9347839170703,326.7966383966077,416.0356294134734,9.944705873377183,9.947549006518196,3.6,1010.7,84.0,11.7
A,2021-05-10,74.96489022677062,71.03851842193447,78.99104859820612,68.5499999914796,75.6420048179376,7.6501249408721925,7.799699974060059,4.4,1013.7,89.0,11.9
A,2021-05-11,367.93576739997656,328.0162114418856,348.17779779074857,348.4195056487066,367.6230578769758,12.032435823098208,10.658841419995316,5.4,1012.7,71.0,14.7
A,2021-05-12,384.0602184415767,403.575179952312,417.00245483553726,426.0543376029806,438.9266166274709,13.437679363780045,12.96905820359029,3.9,1012.1,68.0,14.6
A,2021-05-13,365.62360728664316,391.1629090470716,408.47464334995163,405.4810957281557,432.41268593917187,12.509661743606346,12.487118247811122,1.4,1012.1,93.0,13.3
A,2021-05-14,366.2971521083644,402.63417419540707,408.7858379821764,430.797852358082,432.48756320585454,13.154949207596367,13.522874500104773,1.5,1011.6,95.0,13.8
A,2021-05-15,107.90039464827065,96.12629374590787,105.48550418611696,97.35138126894914,104.10593580056543,12.25301204819277,12.328112299662518,2.6,1006.4,98.0,14.4
A,2021-05-16,31.80072280101805,33.75157893331427,36.87774195145535,33.89402604079866,36.47416178585274,11.66743426573904,11.635395115593454,2.6,1001.1,100.0,13.4
A,2021-05-17,170.28367945932806,147.57763509473247,150.38336847915983,149.81896833929167,149.72464590572432,9.566139402268808,9.248092452206286,2.5,1007.6,99.0,12.6
A,2021-05-18,396.95908353641664,378.66857160059527,447.7829890777934,403.62002262841077,472.33326009390254,10.730099975585938,10.689772692593662,2.5,1011.1,96.0,12.9
A,2021-05-19,398.1055352745689,411.53331695980364,427.2921207345813,440.2463826585323,450.3387419724504,12.008417091177936,12.7440523639802,1.9,1012.2,94.0,13.7
A,2021-05-20,112.47523564583547,83.71714261599949,100.02687210894891,85.12054765796009,99.34882147675411,11.323561946902656,11.235098102045994,4.9,1005.3,82.0,15.4
A,2021-05-21,73.14132006497965,59.58818173679438,72.71801096650996,63.314814719447384,75.14608688648197,9.246718871593476,9.241064946143636,4.3,1007.1,96.0,13.4
A,2021-05-22,375.4966588291467,330.80668086069164,377.6988307814905,347.73710192808414,400.6215314237695,10.666899494618677,11.313475169188587,2.6,1011.4,98.0,13.2
A,2021-05-23,336.22519508793823,340.63591039447357,339.80167923821136,355.24743822448846,347.54746772250394,11.814381691717333,12.286145798365276,2.2,1011.3,93.0,14.0
A,2021-05-24,409.35222132633277,336.12394028813094,435.1053885838081,359.56377753653936,459.2380774193053,11.328809411185128,10.954504528561154,2.7,1008.9,98.0,13.6
A,2021-05-25,462.3694548728571,397.21595161685053,464.2112028082264,429.31903534204804,485.83790871578884,10.156676097349687,10.112415545695537,5.3,1007.7,93.0,13.4
A,2021-05-26,379.0422875238065,357.5600302273291,369.58363246614437,375.3519887032986,393.17159741313577,12.530889456088726,11.973540873842945,6.8,1006.5,88.0,14.5
A,2021-05-27,343.43368623430604,282.8908905069657,304.2479805168942,296.16690678181027,314.00808981259667,10.139095712215342,10.225099200294132,6.1,1001.9,97.0,13.6
A,2021-05-28,346.86708609053966,294.4742609610908,308.34139041900636,315.367646947917,327.10426551070634,9.672311752073226,9.701502042778571,6.5,1001.0,93.0,14.0
A,2021-05-29,373.6951705938912,380.27345908597863,375.1880910301532,401.6361992742681,390.8402722851062,10.676461009236125,11.763194384398284,3.6,1006.9,88.0,14.7
A,2021-05-30,397.95868027670616,412.48578899750237,397.981809105953,438.90720609195915,424.15081956933756,11.842916573418512,11.994925427792678,3.1,1008.6,86.0,15.4
A,2021-05-31,149.1465181554973,320.81127990765737,402.2776623213468,97.21741278729057,77.76419142909985,9.116987118360045,5.3698087407106865,3.1,1008.6,86.0,15.4
A,2020-05-01,170.2293651403801,214.03168604643685,237.81138305566103,1.564946380104314,334.393883455161,2.1947537116632585,0.5643585925972816,6.5,1012.9,96.0,14.4
A,2020-05-02,145.96637381691377,293.90501505883157,355.1782054282121,422.7245598786204,321.06080810840336,6.932806179759245,2.946357045863086,4.2,1011.4,95.0,14.8
A,2020-05-03,34.0321417186752,299.1812141206274,356.686666006221,227.5629475880473,373.1374098892517,4.341312619352862,1.5285003710970209,2.2,1006.1,90.0,16.0
A,2020-05-04,316.70255641955004,187.22521224199994,139.24087047616908,365.7831566590655,214.08730047720482,1.4200805738990765,11.820098432874602,2.6,1009.1,88.0,13.2
A,2020-05-05,358.909850569124,197.20623052225807,334.9076871737813,149.42489945649635,281.29936046849684,0.38848846322847863,7.201028074854808,2.4,1012.1,92.0,12.6
A,2020-05-06,452.40452897940435,27.263224908223847,441.8138300635736,379.8318455682794,156.72605246521695,10.737996968764387,10.493693250170285,2.3,1014.4,88.0,13.6
A,2020-05-07,343.3897518718852,107.87281516602984,182.61445185317868,113.98840789958776,74.02630630720695,2.6211050151197997,6.462544380520972,4.0,1017.1,67.0,16.3
A,2020-05-08,388.64187936312015,64.122994060061,442.9748704452584,117.40477583811904,395.10247345527426,8.522849323874285,11.417689295370263,3.7,1014.6,68.0,15.4
A,2020-05-09,221.3278058321377,207.60929054881962,201.76354713681846,358.2454609066504,267.285438312327,13.05195561895812,8.604061545371943,7.1,1003.7,94.0,14.6
A,2020-05-10,178.70075956816177,296.83755104302696,266.04775108347445,100.06167042004925,137.55536810902726,5.533146699786697,9.104757112858131,4.2,1007.5,93.0,13.5
A,2020-05-11,138.17856159945157,89.5196288215765,135.1559692768661,208.69631012825542,4.754422601519253,1.168383014265062,2.348879298492391,3.3,1008.4,88.0,13.9
A,2020-05-12,278.75804402214305,19.31708771075837,197.60151798772392,359.5610920229529,241.21383994506365,5.543879044092192,12.865393018623681,6.4,1005.9,85.0,14.0
A,2020-05-13,186.64921773285712,104.88283205169536,352.1682982023102,222.93157878975154,402.81431630835635,3.308788819889336,3.026258083178642,5.0,1015.4,78.0,14.8
A,2020-05-14,378.75328289468064,32.2260081810166,412.5001451065985,104.52883839760709,359.44074859504553,12.077367223227574,7.416795399605729,3.2,1015.9,64.0,16.6
A,2020-05-15,156.5157930457723,118.23870001822793,407.5369625566665,175.83534616847984,270.6376743749624,5.042222391365127,11.383922181128037,5.8,1007.6,87.0,15.9
A,2020-05-16,267.4745679760599,247.59435474775512,382.1585717491291,301.4172203057022,180.56355845006985,4.092295448855605,10.997587010019725,3.0,1007.0,95.0,13.9
A,2020-05-17,213.18360276657737,21.28513184817852,379.0348179271247,369.16767725918476,67.14963628199642,11.196127887436111,8.525107848644444,2.9,1005.8,95.0,14.7
A,2020-05-18,327.14616539195634,189.97054574564822,153.70406494062667,361.3172051179874,80.76445013194478,2.9485959150940255,3.5193920333082547,5.2,998.4,91.0,15.6
A,2020-05-19,108.80434678969884,89.76266295229352,387.2156231118754,176.78123262593968,211.6621557448282,7.346361597993036,5.735242483484912,5.1,1000.0,83.0,14.6
A,2020-05-20,177.5889940354654,340.82706263741056,402.63534473884823,56.33430383554285,1.7466268318251765,5.059575949323184,12.052544535088034,3.4,1012.0,75.0,14.5
A,2020-05-21,134.60416282154125,319.6937088201913,324.09336625277194,320.3560969152852,25.19356893445813,4.354280149652352,2.445117282492814,1.7,1014.7,85.0,14.9
A,2020-05-22,39.77740047272996,144.40689328617708,457.44050604185094,265.20337928565414,202.27759310901453,6.593841565144917,1.2016589353261553,3.2,1013.0,90.0,15.6
A,2020-05-23,143.8407158721519,370.1214100765362,55.27528065719606,202.51799533728044,250.5944576875927,12.330270753560924,4.08801651949193,2.9,1011.3,86.0,16.2
A,2020-05-24,71.79544190875946,380.3932915252773,206.84619441253176,437.33802127834554,167.53024391850158,3.06065291647215,8.955616070247869,5.8,1010.1,94.0,14.7
A,2020-05-25,200.0017445397818,110.31554477979627,397.63331236673474,387.20985192117223,35.63422138557726,6.39360684647797,5.891996095839773,1.9,1013.1,96.0,13.6
A,2020-05-26,287.9299217068356,266.5067321874513,62.4924403033558,223.2540042952241,141.5771507788612,7.127506849797341,9.881404934858542,1.6,1010.2,96.0,14.0
A,2020-05-27,188.9041245110138,87.89127309865694,257.96184177930957,6.143150344291989,438.16644371932125,10.37684069879205,10.327480824603509,1.8,1010.3,92.0,15.4
A,2020-05-28,325.39401237628294,152.27827602744375,146.8360838168427,130.77789913379056,260.41370394663153,3.046302661524067,5.2030870563680045,2.5,1010.1,91.0,15.9
A,2020-05-29,252.35524928782453,153.25214762591895,107.70512020585656,107.62196097288343,238.73172956848202,2.3115057630527116,4.531604079206122,1.7,1015.5,92.0,15.8
A,2020-05-30,121.40703958616707,219.12845857979485,151.37952111377194,205.78486036639615,25.83087357711343,12.413040724070658,11.562865863338018,1.3,1016.7,88.0,17.5
A,2020-05-31,43.76218381176264,86.99514891531012,175.36459459146894,92.72859473558988,372.2543626779999,4.4828031687324765,6.4234040574973585,1.8,1012.3,88.0,17.5
A,2019-05-01,150.23018172812337,120.10781300362956,64.51409051010705,413.8877503074186,375.0409320840763,4.808991227057093,10.353695003839672,4.1,1007.9,86.0,10.7
A,2019-05-02,367.6527869653333,29.981376572208585,359.166928102808,157.67677079454072,408.43323392272515,2.657940764057899,1.0181898913382514,4.4,1012.7,76.0,11.8
A,2019-05-03,256.140257686252,9.793458083667291,337.37596879398967,228.1197983134859,444.41957078194815,3.580982851988652,4.70954596521607,2.3,1017.1,83.0,11.5
A,2019-05-04,264.1736048982423,298.28430746345026,1.6907395904501,190.16776924544334,7.835706556248904,5.744461975079811,12.3661743577094,2.0,1018.7,81.0,12.2
A,2019-05-05,73.09156585190799,15.203129437382316,276.63582399597254,297.4259290854891,423.70980438887983,0.3841534600330609,10.420441018899595,3.0,1017.0,81.0,12.0
A,2019-05-06,58.668444045881046,206.9475492479533,250.14481042440784,226.56323559950738,280.5579533468871,11.249317589469431,9.078752090446564,6.9,1018.5,64.0,11.3
A,2019-05-07,286.99140846221553,267.9008669976316,256.65752353595894,126.75411465755123,442.1174742735843,12.169344602510089,9.67575506041718,4.2,1016.7,82.0,11.5
A,2019-05-08,158.31304799850824,399.40807917232047,39.288153291796455,164.04906817166636,69.1892698206942,12.98560561110692,5.736350725769553,4.5,1012.6,82.0,11.7
A,2019-05-09,366.77257520451235,99.04158465659133,27.069478105108708,126.26232358993823,426.0597064530442,8.384559143267168,1.2589060639365155,3.5,1011.6,85.0,11.7
A,2019-05-10,120.41577418578179,239.63091142093788,390.0931737344939,384.72031829566095,484.45088707914874,8.973659738763919,5.865804664477961,1.5,1014.2,94.0,11.1
A,2019-05-11,72.23769928488777,158.00584499511368,323.1850734407975,340.1629931681746,426.55273188940373,3.444910529089547,10.985702314517402,1.5,1014.6,87.0,12.5
A,2019-05-12,335.2551895193915,347.24172894147915,73.72403621751373,40.75919173156237,247.52454943138073,8.609965554827548,4.708690043700576,1.3,1015.5,80.0,13.4
A,2019-05-13,155.80709835523749,157.93130764717026,113.4950909135032,5.037111088668952,221.35510605156045,0.5744508139708852,3.853989309611978,2.7,1014.9,78.0,13.3
A,2019-05-14,163.22746129451824,304.15846596228357,379.35149803282746,421.24862737818836,340.46545645407883,8.524830026943818,2.2066348932011395,1.5,1013.7,87.0,13.4
A,2019-05-15,400.90344792715763,100.51232423611256,221.1609783657037,58.55790572034541,316.150128976829,3.9958714983118697,12.75523894948264,1.6,1013.6,92.0,12.9
A,2019-05-16,308.41053382418767,261.3500370952543,438.54233798840465,302.6284732537739,82.27309302303054,4.30713336517763,11.080909821458926,1.4,1012.6,90.0,14.3
A,2019-05-17,247.08715875075407,374.22983951882975,2.4932517315657,413.6298820587305,382.3234829128846,0.7454220204340061,9.215753977245281,1.6,1012.6,84.0,14.8
A,2019-05-18,115.2653529618323,336.94365010894455,218.03921436152478,18.780127492891214,285.3626458424274,12.234758699699247,11.090662446905169,5.1,1012.6,83.0,16.1
A,2019-05-19,376.4342189113029,34.7253421812962,438.426675717822,366.48248167392495,162.07899514810265,9.234121404225496,4.972060742795262,5.4,1008.2,92.0,15.9
A,2019-05-20,13.369601397477608,140.3245751604163,171.931994231144,107.1751592890754,360.9491897009701,4.270106018903376,7.316753496073629,6.0,1006.4,82.0,13.4
A,2019-05-21,430.0233411948148,203.03244099483683,97.0821217102872,208.0884123187066,381.99862108515515,6.419992549227201,2.797248098695342,5.5,1005.9,85.0,13.7
A,2019-05-22,332.2096131328761,191.13383209509288,323.0030138501777,275.336394141399,425.9583890690486,11.024210403311812,7.565708214376263,5.8,1005.4,85.0,14.5
A,2019-05-23,328.7946484107471,321.5622168264297,22.493961615125244,108.2118949560193,165.7748556989711,1.2577358382059398,7.270648402645153,2.9,1008.7,90.0,14.2
A,2019-05-24,117.51984179598284,104.86090462830722,339.47017021358903,387.82556309692137,42.088855037982945,3.3004542448580385,1.8308550875198002,3.3,1010.7,87.0,15.5
A,2019-05-25,390.51504757627174,174.1205912930357,180.40922680698492,136.46477485588215,267.0547308641325,6.928606081143484,8.742530963833238,4.2,1014.8,85.0,16.2
A,2019-05-26,408.00047992565817,132.53848401310154,304.38272773786895,438.8819981861497,208.1494552571367,5.383290085161533,10.925499171695204,3.7,1013.7,79.0,17.2
A,2019-05-27,239.64582230914192,105.38960141985123,422.2295219712401,59.65876217116541,288.14146070398425,10.076385394193315,6.498667093933626,7.4,1004.7,87.0,15.8
A,2019-05-28,270.3643426899735,387.95024983827136,386.5896518419889,20.854611342069134,393.8672314052264,0.010778060828958972,13.149403331034602,4.9,1004.7,83.0,15.1
A,2019-05-29,191.7151548703317,229.6217409807172,415.4673686827836,226.06302837961204,26.87723241816277,2.940788111749733,1.7061581195013233,3.4,1010.5,87.0,15.1
A,2019-05-30,416.79333462800975,8.466785271506,149.4962675273646,73.81587011629752,57.45841197158681,6.869459085791031,11.890320551613975,6.3,1010.8,77.0,16.3
A,2019-05-31,284.2702899641025,138.31799010886746,439.4118406663658,44.5490809401004,338.3083949804033,10.333167874223918,13.430032122968525,2.7,1011.1,87.0,15.1
A,2018-05-01,238.55327081665152,66.19318208937538,30.586669513724807,214.05953354969665,406.02611381590106,11.801602463348999,9.691482734420212,2.4,1014.3,97.0,11.9
A,2018-05-02,75.08100755713875,356.1972328533898,118.05725922921002,209.1078586255993,278.09519813595784,5.299098150724903,5.9560926685671935,4.9,1006.6,92.0,10.2
A,2018-05-03,358.47870148086815,129.71119180383033,258.96554409522764,70.84706163915283,223.04083377750413,8.712242603409386,4.579641241387174,7.9,1009.5,77.0,9.8
A,2018-05-04,197.5815345975172,367.608293163015,334.8438423336758,431.8648184427129,97.76036333885018,12.9993268424667,5.485436287683974,7.4,1012.6,74.0,10.7
A,2018-05-05,11.703062113033738,4.781705267860365,4.02917431422351,68.846398638516,63.43760601201619,4.620017521182993,11.31815666170089,6.6,1014.5,82.0,11.8
A,2018-05-06,174.5574454900589,7.2713905462059065,438.5736762357591,212.6122526293243,137.29326365062883,3.3118014511475256,13.080913546614637,4.4,1007.4,95.0,12.4
